ID;SEZIONE;NOME IDROMETRO;NOME_BACIN;DATI_DA;NOME_DOMIN;COMUNE;PROV;REGIONE;BACINO;LON;LAT;AREA;CORR_TIME;CN;THR1;THR2;THR3;ALERTZONE;Q_ALLARME;Q_ARANCIONE;Q_ALLERTA;Fonte Q_soglia;StimaQoss;QUAL1_5;CALIBRATO;Err_Rel_Qp;NashSut;FonteSdD
;Ceprano;Ceprano;Liri;Liri, Ceprano;LiriDomain;-;FR;LAZIO;19;13.51851;41.54323;770;7.7;-9999;250;300;400;52;581;837;1034;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Cervaro;Torrente Cervaro SP106;Cervaro;Cervaro, Cervaro;BasilicataDomain;Castelluccio dei Sauri;FG;PUGLIA;-9999;15.42094443;41.30805553;280;4.8;-9999;100;150;200;-9999;111;213;357;CF;Scala di deflusso;1;no;-0.56;0.33;CF Regione Puglia, 2024
-9999;Cesano;Cesano;Cesano;Cesano, Cesano;MarcheDomain;-;-;-;-9999;13.02;43.66;270;4.7;-9999;50;100;150;-9999;53;136;264;CF;Scala di deflusso;3;no;-0.24;-0.96;Regione Marche, 2021
-9999;Cesano Foce;Cesano Foce;Cesano;Cesano, Cesano Foce;MarcheDomain;-;-;MARCHE;-9999;13.17091;43.74958;402;5.7;-9999;50;100;150;-9999;69;117;157;Statistica;-9999;-9999;no;-0.32;<-1;Regione Marche, 2021
198;Cessalto;-;Livenza;Livenza, Cessalto;FriuliDomain;CESSALTO;TV;VENETO;418;12.67403;45.73513;2400;13.5;63;320;450;550;160;1980;3245;4168;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chianchitti;-;Alcantara;Alcantara, Chianchitti;SiciliaDomain;TAORMINA;CT;SICILIA;71;15.2387;37.8252;471;6.1;-9999;-9999;-9999;-9999;101;480;752;942;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chiaravalle;Chiaravalle;Esino;Esino, Chiaravalle;MarcheDomain;-;-;MARCHE;-9999;13.33255;43.59975;1100;9.2;-9999;100;150;200;-9999;189;317;432;Statistica;-9999;-9999;no;-9999;-9999;Regione Marche, 2021
-9999;Chiaravalle;Chiaravalle;Ancinale;Ancinale,Chiaravalle;CalabriaDomain;-;-;CALABRIA;-9999;16.4;38.67;105;3.0;-9999;-9999;-9999;-9999;-9999;164;234;281;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chiavenna;Chiavenna Inferno;Liro;Liro, Chiavenna;PoBasin;-;-;-;-9999;9.3764;46.3253;180;3.9;-9999;250;360;470;-9999;118;202;286;CF;Scala di deflusso;2;no;-0.17;<-1;Regione Lombardia, 2014
-9999;Chifenti;Chifenti;Serchio;Serchio, Chifenti;ToscanaDomain;-;-;TOSCANA;-9999;10.56176;44.00457;310;5.0;-9999;240;290;375;-9999;221;326;581;CF;Scala di deflusso;3;no;-0.179;0.84;Regione Toscana, 2019
-9999;Chiusa dei Monaci;-;Arno;Arno, Chiusa dei Monaci;ToscanaDomain;-;-;TOSCANA;-9999;11.8204;43.4608;1510;10.7;-9999;250;301;750;-9999;230;352;451;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chiusura;Chiusura Alento;Alento;Alento, Chiusura;BasilicataDomain;-;-;Campania;-9999;15.13861;40.17305;360;5.4;-9999;-9999;-9999;-9999;-9999;603;1198;1754;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chiusura;-;Mingardo;Mingardo, Chiusura;BasilicataDomain;Castello di Molpa;SA;Campania;294;15.31639;40.03556;220;4.3;-9999;-9999;-9999;-9999;35;428;850;1245;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Chiusura;-;Bussento;Bussento, Chiusura;BasilicataDomain;-;-;Campania;-9999;15.5075;40.07111;310;5.0;-9999;-9999;-9999;-9999;-9999;632;1254;1837;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;ChiusuraSarno;Chiusura Sarno;Sarno;Sarno, ChiusuraSarno;VolturnoDomain;-;-;Campania;-9999;14.47722;40.73195;515;6.4;-9999;-9999;-9999;-9999;-9999;158;233;287;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Cisano sul Neva;Cisano sul Neva;Neva;Neva, Cisano sul Neva;LiguriaDomain;Savona;SV;LIGURIA;-9999;8.14611;44.08556;123;3.2;-9999;230;280;400;1;78;131;270;CF;Scala di deflusso;3;si;-0.143;0.85;ARPAL, 2020
116;Cismondelgrappa;Cismon del Grappa;Brenta;Brenta, Cismondelgrappa;AdigeDomain;CISMON DEL GRAPPA;VI;VENETO;52;11.72605;45.92087;1480;10.6;73;-9999;-9999;-9999;156;717;1064;1290;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Civitate;Fortore SP142;Fortore;Fortore, Civitate;VolturnoDomain;San Paolo di Civitate;FG;PUGLIA;-9999;15.21861222;41.78364246;1627.25;11.1;-9999;500;600;700;-9999;60;92;165;CF;Scala di deflusso;4;si;-0.86;0.04;CF Regione Puglia, 2024
-9999;Coccolia;Coccolia;Ronco;Ronco, Coccolia;RomagnaDomain;-;-;-;-9999;12.1108;44.2977;593;6.8;-9999;400;550;750;-9999;100;146;208;CF;Scala di deflusso;2;si;0.88;-0.12;ARPA Emilia Romagna, 2018
145;Codaruina;Coghinas - SP33;Coghinas;Coghinas, Codaruina;SardegnaDomain;BADESI;SS;SARDEGNA;450;8.81095;40.93383;2480;13.7;71;-9999;-9999;-9999;99;225;349;432;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Colle dArena;Fiume Fortore a Colle d'Arena;Fortore;Fortore, Colle dArena;VolturnoDomain;Lesina;FG;PUGLIA;-9999;15.2591383;41.89687285;1720;11.4;-9999;350;400;450;-9999;100;129;170;CF;Scala di deflusso;4;si;-0.88;0.08;CF Regione Puglia, 2024
-9999;Collepepe;Collepepe;Puglia;Puglia, Collepepe;TevereBasin;-;-;Lazio;-9999;12.4058;42.9278;160;3.7;-9999;220;290;370;-9999;43;71;119;CF;Scala di deflusso;4;no;-0.26;-0.07;CF Umbria, 2018
-9999;Cologna;Cologna;Picentino;Picentino, Cologna;VolturnoDomain;-;-;-;-9999;14.77;40.72;23.33;1.6;-9999;-9999;-9999;-9999;-9999;12.63;19.91;25.21;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Comelico;-;Piave;Piave, Comelico;FriuliDomain;-;-;-;-9999;12.4866;46.53058;361.28;5.4;-9999;-9999;-9999;-9999;-9999;328;551;723;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Confine;-;Trebbia;Trebbia, Confine;LiguriaDomain;-;-;LIGURIA;-9999;9.29081;44.59318;138;3.4;-9999;-9999;-9999;-9999;5;289;508;690;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Confluenza;-;Paglia;Paglia, Confluenza;TevereBasin;-;-;Lazio;-9999;12.1896;42.6961;1297;10.0;-9999;-9999;-9999;-9999;-9999;312;547;747;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Contursi;Contursi;Sele;Sele, Contursi;BasilicataDomain;-;-;Campania;-9999;15.22968;40.65146;300;4.9;-9999;-9999;-9999;-9999;-9999;145;287;421;Statistica;Scala di deflusso;2;no;-0.338;0.18;Arpa Campania, 1993
-9999;Corbara;-;Tevere;Tevere, Corbara;TevereBasin;-;-;Lazio;-9999;12.2511;42.7185;5600;20.5;-9999;-9999;-9999;-9999;-9999;795;1393;1905;Statistica;Modello rilascio diga;-9999;no;-9999;-9999;N.D.
-9999;Corlo;-;Cismon;Cismon, Corlo;AdigeDomain;-;-;-;-9999;11.74629;45.93665;634;7.0;-9999;-9999;-9999;-9999;-9999;405;621;773;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;CosenzaNord;Cosenza Nord;Crati;Crati,CosenzaNord;CalabriaDomain;-;-;CALABRIA;-9999;16.26;39.35;364;5.4;-9999;-9999;-9999;-9999;-9999;191;259;300;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;CosenzaPonteGergeri;Cosenza Ponte Gergeri;Crati;Crati,CosenzaPonteGergeri;CalabriaDomain;-;-;CALABRIA;-9999;16.26;39.29;124;3.3;-9999;-9999;-9999;-9999;-9999;64;91;110;Statistica;-9999;-9999;no;-9999;-9999;N.D.
208;Cremona;Cremona;Po;Po, Cremona;PoBasin;CREMONA;CR;LOMBARDIA;44;9.99552;45.12813;42675;56.0;-9999;220;320;420;65;5900;7200;8500;CF;Scala di deflusso;4;no;0.116;-0.68;ARPA Lombardia, 2016
404;Cropalati;Cropalati - Trionto;Trionto;Trionto, Cropalati;CalabriaDomain;ROSSANO;CS;CALABRIA;330;16.7383;39.5103;250;4.5;-9999;-9999;-9999;-9999;12;242;328;381;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Crucoli SS106;-;Nica;Nica, Crucoli SS106;CalabriaDomain;-;-;CALABRIA;-9999;17.0103;39.4733;170;3.8;-9999;-9999;-9999;-9999;12;139;198;238;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Decimomannu;-;Fluminumannu;Fluminumannu, Decimomannu;SardegnaDomain;Capaccio;SA;Sardegna;435;8.95306;39.3075;1600;11.1;66;150;250;310;91;158;244;302;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Dicomano;Dicomano Monte;Sieve;Sieve, Dicomano;ToscanaDomain;-;-;-;-9999;11.525;43.886;629;7.0;-9999;200;250;350;-9999;113;161;275;CF;Scala di deflusso;3;no;0.21;<-1;Regione Toscana, 2025
-9999;Domodossola;Domodossola Toce;Toce;Toce,Domodossola;PoBasin;-;-;-;-9999;8.31;46.11;888;8.3;-9999;200;250;290;-9999;237;324;394;CF;Scala di deflusso;3;no;-9999;-9999;Arpa Piemonte,2019
-9999;Drasi;Imera Meridionale a Drasi R2;Imera;Imera, Drasi;SiciliaDomain;-;-;SICILIA;-9999;14;37.22;1727;11.5;-9999;-9999;-9999;-9999;-9999;474;681;810;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Episcopia;Episcopia-Pizzutello;Sinni;Sinni, Episcopia;BasilicataDomain;-;-;-;-9999;16.1036;40.07;208;4.1;-9999;300;350;400;-9999;133;213;317;CF;Scala di deflusso;3;si;-0.03;0.55;Letteratura, 2020
-9999;Eraclea;Platani a Eraclea;Platani;Platani, Eraclea;SiciliaDomain;-;-;SICILIA;-9999;13.33;37.43;1711;11.4;-9999;-9999;-9999;-9999;-9999;425;611;726;Statistica;-9999;-9999;no;-9999;-9999;N.D.
6;Falvaterra;Falvaterra;Liri;Liri, Falvaterra;LiriDomain;Castro dei Volsci;FR;LAZIO;19;13.5282;41.5171;1480;10.6;63;-9999;-9999;-9999;52;465;671;828;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Farigliano;Farigliano;Tanaro;Tanaro, Farigliano;PoBasin;-;-;-;-9999;7.9;44.52;1541;10.8;-9999;300;400;430;-9999;504;782;865;CF;Scala di deflusso;3;no;-0.11;0.78;ARPA Piemonte, 2018
-9999;Farini;Farini;Nure;Nure,Farini;PoBasin;-;-;-;-9999;9.57;44.72;208;4.1;-9999;210;280;320;-9999;81;147;185;CF;Scala di deflusso;2;no;-9999;-9999;ARPA Emilia Romagna,2017
22;Fasana;-;Neto;Neto, Fasana;CalabriaDomain;CROTONE;KR;CALABRIA;38;17.11732;39.20546;1030;8.9;71;-9999;-9999;-9999;13;1067;1273;1377;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Fedaia;-;Avisio;Avisio, Fedaia;FriuliDomain;-;-;-;-9999;11.86245;46.46309;11.05;1.1;-9999;-9999;-9999;-9999;-9999;9;16;21;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Ficuzza;Eleuterio a Ficuzza;Eleuterio;Eleuterio, Ficuzza;SiciliaDomain;-;-;SICILIA;-9999;13.38;37.9;28.71;1.7;-9999;-9999;-9999;-9999;-9999;1;2;2;Statistica;-9999;-9999;no;-9999;-9999;N.D.
17;Foce;-;Sele;Sele, Foce;BasilicataDomain;Capaccio;SA;Campania;11;14.94983;40.47986;3160;15.4;64;189;-9999;-9999;32;1079;1827;2357;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;CanaleCamaggi;CanaleCamaggi, Foce;BasilicataDomain;-;-;Puglia;-9999;16.3324;41.3142;140;3.4;-9999;-9999;-9999;-9999;-9999;37;76;113;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9998;Foce;-;Barletta;Barletta, Foce;BasilicataDomain;-;-;Puglia;-9998;16.2326;41.342;380;5.5;-9999;-9999;-9999;-9999;-9999;93;186;272;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;CanaleCastello;CanaleCastello, Foce;BasilicataDomain;-;-;Puglia;-9998;16.06;41.416;780;7.8;-9999;-9999;-9999;-9999;-9999;107;212;311;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Carapelle;Carapelle, Foce;BasilicataDomain;-;-;Puglia;-9998;15.923;41.4493;630;7.0;-9999;-9999;-9999;-9999;-9999;159;317;464;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Cervaro;Cervaro, Foce;BasilicataDomain;-;-;Puglia;-9998;15.91;41.511;590;6.8;-9999;-9999;-9999;-9999;-9999;137;272;398;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Torrente;Torrente, Foce;GarganoDomain;-;-;Puglia;-9999;16.066;41.698;33;1.8;-9999;-9999;-9999;-9999;-9999;39;70;96;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Arronebis;Arronebis, Foce;LazioDomain;-;-;Lazio;-9999;11.6342;42.3028;170;3.8;-9999;-9999;-9999;-9999;-9999;67;111;140;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Quiliano;Quiliano, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.44551;44.28053;52;2.2;-9999;-9999;-9999;-9999;3;76;133;181;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9998;Foce;-;Merula;Merula, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.14399;43.9477;59;2.3;-9999;-9999;-9999;-9999;1;72;128;173;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Castagnola;Castagnola, Foce;LiguriaDomain;-;-;LIGURIA;-9999;9.51808;44.21366;24;1.6;-9999;-9999;-9999;-9999;5;33;57;78;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Boate;Boate, Foce;LiguriaDomain;-;-;LIGURIA;-9999;9.22962;44.34568;25;1.6;-9999;-9999;-9999;-9999;5;27;48;65;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Recco;Recco, Foce;LiguriaDomain;-;-;LIGURIA;-9999;9.14099;44.36079;22;1.5;-9999;-9999;-9999;-9999;3;26;46;63;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Cerusa;Cerusa, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.74279;44.42626;23;1.5;-9999;-9999;-9999;-9999;3;89;157;213;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Lerone;Lerone, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.66517;44.39012;11;1.1;-9999;-9999;-9999;-9999;3;39;69;93;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Arrestra;Arrestra, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.63372;44.37942;21;1.5;-9999;-9999;-9999;-9999;3;13;23;31;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Segno;Segno, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.44066;44.26953;19;1.4;-9999;-9999;-9999;-9999;3;27;48;65;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Sciusa;Sciusa, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.35642;44.17055;26;1.6;-9999;-9999;-9999;-9999;1;24;43;58;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Pora;Pora, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.3419;44.16645;58;2.3;-9999;-9999;-9999;-9999;1;93;164;222;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Maremola;Maremola, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.28753;44.14933;45;2.1;-9999;-9999;-9999;-9999;1;86;151;205;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Varatello;Varatello, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.24576;44.11147;42;2.0;-9999;-9999;-9999;-9999;1;56;99;135;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Cervo;Cervo, Foce;LiguriaDomain;-;-;LIGURIA;-9999;8.10772;43.92053;21;1.5;-9999;-9999;-9999;-9999;1;25;44;59;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Prino;Prino, Foce;LiguriaDomain;-;-;LIGURIA;-9999;7.99959;43.86771;42;2.0;-9999;-9999;-9999;-9999;1;64;113;154;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;San-Lorenzo;San-Lorenzo, Foce;LiguriaDomain;-;-;LIGURIA;-9999;7.96385;43.85113;26;1.6;-9999;-9999;-9999;-9999;1;37;64;87;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Vallecrosia;Vallecrosia, Foce;LiguriaDomain;-;-;LIGURIA;-9999;7.64012;43.78265;22;1.5;-9999;-9999;-9999;-9999;1;26;46;63;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Sinello;Sinello, Foce;LiriDomain;-;-;ABRUZZO;-9999;14.648;42.185;283;4.8;-9999;-9999;-9999;-9999;-9999;55;88;115;Statistica;-9999;-9999;no;-9999;-9999;N.D.
29;Foce;-;CanaleReale;CanaleReale, Foce;PugliaDomain;Nardo;LE;Puglia;10;17.9267;40.2174;1320;10.1;65;-9999;-9999;-9999;88;120;151;163;Statistica;-9999;-9999;no;-9999;-9999;N.D.
201;Foce;-;Reno;Reno, Foce;RomagnaDomain;RAVENNA;RA;EMILIA ROMAGNA;23;12.25921;44.57982;5590;20.4;67;-9999;-9999;-9999;38;1036;1262;1395;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Sibapo;Sibapo, Foce;SardegnaDomain;-;SA;Sardegna;-9999;9.5912;39.3438;330;5.2;-9999;-9999;-9999;-9999;-9999;149;236;298;Statistica;-9999;-9999;no;-9999;-9999;N.D.
465;Foce;-;Sangiovanni;Sangiovanni, Foce;SardegnaDomain;ARZACHENA;SS;SARDEGNA;464;9.44171;41.0845;154;3.6;-9999;-9999;-9999;-9999;97;27;45;57;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce;-;Marcanzotta;Marcanzotta, Foce;SiciliaDomain;-;TP;SICILIA;-9999;12.4746;37.9184;317;5.1;-9999;-9999;-9999;-9999;107;64;101;126;Statistica;-9999;-9999;no;-9999;-9999;N.D.
46;Foce;-;Acate;Acate, Foce;SiciliaDomain;ACATE;RG;SICILIA;72;14.345;37.0001;590;6.8;-9999;-9999;-9999;-9999;104;168;262;329;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Foce Chienti;Foce Chienti;Chienti;Chienti, Foce Chienti;MarcheDomain;Sant'Elpidio a Mare;AS;MARCHE;-9999;13.7408;43.3017;1320;10.1;67;45;95;135;71;218;368;500;Statistica;-9999;-9999;no;-9999;-9999;Regione Marche, 2021
-9999;Foce Musone;Foce Musone;Musone;Musone, Foce Musone;MarcheDomain;-;-;MARCHE;-9999;13.63888;43.47352;640;7.1;-9999;250;300;350;-9999;77;130;176;Statistica;-9999;-9999;no;-9999;-9999;Regione Marche, 2021
-9999;Foglia 2;Foglia 2;Foglia;Foglia, Foglia 2;MarcheDomain;-;-;MARCHE;-9999;12.7868;43.85178;605;6.9;-9999;200;250;300;-9999;131;220;297;Statistica;-9999;-9999;no;-9999;-9999;Regione Marche, 2021
-9999;Foglia 3;Foglia 3;Foglia;Foglia, Foglia 3;MarcheDomain;-;-;MARCHE;-9999;12.89751;43.90758;701;7.4;-9999;150;200;270;-9999;113;191;362;CF;Scala di deflusso;2;si;-0.465;0.14;Regione Marche, 2021
-9999;Fontanelle;Fontanelle;Monticano;Monticano, Fontanelle;FriuliDomain;-;-;-;-9999;12.4399;45.8369;191;4.0;-9999;154;206;257;-9999;168;190;213;CF;Scala di deflusso;3;no;-0.45;-0.36;ARPAV, 2021
-9999;Fornacina;Fornacina;Arno;Arno, Fornacina;ToscanaDomain;-;-;TOSCANA;-9999;11.46059;43.79654;800;7.9;-9999;300;350;450;-9999;228;288;433;CF;Scala di deflusso;2;no;-0.196;0.14;Regione Toscana, 2025
-9999;Fornacino;Fornacino;Arno;Arno, Fornacino;ToscanaDomain;-;-;-;-9999;10.85;43.632;55;2.3;-9999;230;280;350;-9999;25;35;75;CF;Scala di deflusso;2;no;-0.55;0.35;Regione Toscana, 2025
-9999;Fornola;Fornola;Magra;Magra, Fornola;LiguriaDomain;-;-;-;-9999;9.91;44.14;1577;11.0;-9999;330;380;500;-9999;1835;3233;4391;Statistica;-9999;-9999;no;-9999;-9999;ARPAL, 2021
-9999;Fortore;Masseria La Marchesa;Fortore;Fortore, Fortore;VolturnoDomain;Torremaggiore;FG;PUGLIA;-9999;15.17505559;41.72474999;1553.5;10.9;-9999;200;250;280;-9999;50;150;264;CF;Scala di deflusso;3;si;0;0.51;CF Regione Puglia, 2018
-9999;Fossano;Fossano di Stura;Stura;Stura, Fossano;PoBasin;-;-;-;-9999;7.73;44.52;1195;9.6;-9999;250;310;320;-9999;390;586;728;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Fossanova;Amaseno a Fossanova;Amaseno;Amaseno, Fossanova;LiriDomain;-;-;-;-9999;13.1942;41.4334;357;5.4;-9999;250;300;400;-9999;127;195;341;CF;Scala di deflusso;1;si;0.37;0.74;CF Regione Lazio, 2020
-9999;Fregabolgia;-;Brembo;Brembo, Fregabolgia;PoBasin;-;-;-;-9999;9.86152;46.0235;2.99;0.7;-9999;-9999;-9999;-9999;-9999;0;1;1;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Friano;Friano;Tenna;Tenna, Friano;MarcheDomain;-;-;-;-9999;13.37;43;113;3.1;-9999;-9999;-9999;-9999;-9999;67;115;154;Statistica;-9999;2;no;0.57;<-1;Regione Marche, 2021
230;Fucecchio Valle;Fucecchio Valle;Arno;Arno, Fucecchio Valle;ToscanaDomain;FUCECCHIO;FI;TOSCANA;18;10.80772;43.72021;6980;22.8;-9999;300;350;550;119;1378;1483;2000;CF;Scala di deflusso;-9999;no;-9999;-9999;Regione Toscana, 2025
-9999;Gaiola;Gaiola;SturadiDemonte;SturadiDemonte, Gaiola;PoBasin;-;-;-;-9999;7.4155;44.33076;558.59;6.6;-9999;160;250;260;-9999;136;232;242;CF;Scala di deflusso;3;no;-0.21;-0.31;ARPAPiemonte, 2018
-9999;Gandellino;Grabiasca;Serio;Serio, Gandellino;PoBasin;-;-;-;-9999;9.9481;46.0078;78;2.6;-9999;140;170;210;-9999;34;54;81;CF;Scala di deflusso;3;no;-0.28;0.21;Regione Lombardia, 2014
-9999;GarciaDiga;Garcia Diga R2;Belice;Belice, GarciaDiga;SiciliaDomain;-;-;SICILIA;-9999;13.09;37.79;336.13;5.2;-9999;-9999;-9999;-9999;-9999;81;126;158;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Gaudiano;Fiume Ofanto;Ofanto;Ofanto, Gaudiano;BasilicataDomain;Gaudiano;PZ;BASILICATA;-9999;15.86964759;41.13771157;2094.25;12.6;-9999;360;590;670;-9999;195;600;908;CF;Scala di deflusso;3;si;0.1;-0.01;CF Regione Puglia, 2018
-9999;Gavardo;Gavardo;Chiese;Chiese, Gavardo;PoBasin;-;-;-;-9999;10.4405;45.5919;876;8.2;-9999;170;260;330;-9999;162;310;426;CF;Scala di deflusso;3;no;-0.31;<-1;Regione Lombardia, 2011
43;Gela;-;Gela;Gela, Gela;SiciliaDomain;GELA;CL;SICILIA;90;14.2607;37.0602;600;6.9;-9999;-9999;-9999;-9999;105;183;287;359;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Genova-Rivarolo;-;Polcevera;Polcevera, Genova-Rivarolo;LiguriaDomain;Genova;GE;LIGURIA;-9999;8.88952;44.43788;136;3.4;-9999;-9999;-9999;-9999;3;339;597;809;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Ghirlo;-;Cordevole;Cordevole, Ghirlo;FriuliDomain;-;-;-;-9999;11.97309;46.34407;417.51;5.8;-9999;-9999;-9999;-9999;-9999;256;431;566;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;GioiaTauro SS18;-;Budello;Budello, GioiaTauro SS18;CalabriaDomain;-;-;CALABRIA;-9999;15.90722;38.43083;100;3.0;-9999;-9999;-9999;-9999;-9999;29;42;50;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Gonnosfanadiga;Terramaistus a Gonnosfanadiga;Terramaistus;Terramaistus,Gonnosfanadiga;SardegnaDomain;-;-;-;-9999;8.62;39.51;74;2.6;-9999;90;130;210;-9999;4;17;93;CF;Scala di deflusso;3;si;0.54;0.05;Regione Sardegna,2013
154;Grazzanise;Grazzanise;Volturno;Volturno, Grazzanise;VolturnoDomain;GRAZZANISE;CE;CAMPANIA;14;14.10271;41.09438;5620;20.5;65;770;830;850;15;984;1157;1219;CF;Scala di deflusso;0;no;-0.012;<-1;Arpa Campania (non ufficiali)
-9999;Guazzora;Guazzora Scrivia;Scrivia;Scrivia,Guazzora;PoBasin;-;-;-;-9999;8.87;45.03;954;8.6;-9999;620;670;880;-9999;536;603;883;CF;Scala di deflusso;3;no;-9999;-9999;Arpa Piemonte,2019
-9999;Idrometro;Mannu di Porto Torres;Mannu;Mannu, Idrometro;SardegnaDomain;-;-;SARDEGNA;-9999;8.54056;40.6433;200;4.1;-9999;-9999;-9999;-9999;-9999;36;56;71;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Incisa Valle;Incisa Valle;Arno;Arno, Incisa Valle;ToscanaDomain;-;-;-;-9999;11.456;43.69;3334;15.8;-9999;350;400;500;-9999;493;603;823;CF;Scala di deflusso;3;no;-9999;-9999;Regione Toscana, 2019
-9999;Incoronata;Torrente Cervaro a Incoronata;Cervaro;Cervaro, Incoronata;BasilicataDomain;Foggia;FG;PUGLIA;-9999;15.64372478;41.41054435;544;6.5;-9999;400;550;630;-9999;72;238;403;CF;Scala di deflusso;3;si;-0.31;0.25;CF Regione Puglia, 2024
-9999;Isca Rena;Isca Rena;Flumendosa;Flumendosa,Isca Rena;SardegnaDomain;-;-;-;-9999;9.42;39.52;1608;11.1;-9999;-9999;-9999;-9999;-9999;453;701;868;Statistica;Scala di deflusso;2;si;0.37;0.59;Regione Sardegna,2018
-9999;Isolabona;-;Nervia;Nervia, Isolabona;LiguriaDomain;-;-;LIGURIA;-9999;7.63762;43.87765;122;3.2;-9999;330;430;-9999;1;227;399;542;Statistica;-9999;-9999;no;-9999;-9999;N.D.
470;Is-Pistis;-;Monte-Socru;Monte-Socru, Is-Pistis;SardegnaDomain;SAN GIOVANNI SUERGIU;CA;SARDEGNA;459;8.55057;39.07609;474;6.1;-9999;-9999;-9999;-9999;91;39;61;77;Statistica;-9999;-9999;no;-9999;-9999;N.D.
